run_id,scale,architecture,failure_family,healing_id,load,seed,map_signature,final_raw_tx,final_raw_rx,final_raw_delivery_ratio,final_agg_tx,final_agg_rx,final_agg_delivery_ratio,final_avg_res_j,final_min_res_j,final_consumed_j,final_failed_chs,final_recovered_clusters,low_nodes,traffic_recovery_delay_s,recovery_applied_delay_s,recovery_target_source,split
384,S2,B,F4,H4,L1,3,6d22ff8ca7e48c0f6c9c3900c3312a570cb43d72540a9bbb4192120417301366,1401,1401,1.00000000000000000000,66,66,1.00000000000000000000,1.978121,1.646600,2.187900,0,1,0,2.000,,first_recovered_aggregate,train
386,S2,B,F1,H1,L2,3,6d22ff8ca7e48c0f6c9c3900c3312a570cb43d72540a9bbb4192120417301366,1681,1681,1.00000000000000000000,66,66,1.00000000000000000000,1.946125,0.000000,3.427380,0,1,1,2.000,,first_recovered_aggregate,train
388,S2,B,F2,H2,L2,3,6d22ff8ca7e48c0f6c9c3900c3312a570cb43d72540a9bbb4192120417301366,1675,1675,1.00000000000000000000,66,66,1.00000000000000000000,1.965845,1.646600,3.415500,0,1,0,2.000,,first_recovered_aggregate,train
390,S2,B,F3,H3,L2,3,6d22ff8ca7e48c0f6c9c3900c3312a570cb43d72540a9bbb4192120417301366,1447,1447,1.00000000000000000000,66,66,1.00000000000000000000,1.970359,1.646600,2.964060,0,1,0,2.000,,first_recovered_aggregate,train
392,S2,B,F4,H4,L2,3,6d22ff8ca7e48c0f6c9c3900c3312a570cb43d72540a9bbb4192120417301366,1401,1401,1.00000000000000000000,66,66,1.00000000000000000000,1.971396,1.646600,2.860380,0,1,0,2.000,,first_recovered_aggregate,train
394,S2,A,F1,H1,L1,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1681,1681,1.00000000000000000000,66,66,1.00000000000000000000,1.954194,0.000000,2.620500,0,1,1,2.000,,first_recovered_aggregate,train
396,S2,A,F2,H2,L1,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1676,1676,1.00000000000000000000,66,66,1.00000000000000000000,1.973870,1.734800,2.613000,0,1,0,2.000,,first_recovered_aggregate,train
398,S2,A,F3,H3,L1,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1512,1512,1.00000000000000000000,66,66,1.00000000000000000000,1.976330,1.734800,2.367000,0,1,0,2.000,,first_recovered_aggregate,train
400,S2,A,F4,H4,L1,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1413,1413,1.00000000000000000000,66,66,1.00000000000000000000,1.977941,1.734800,2.205900,0,1,0,2.000,,first_recovered_aggregate,train
402,S2,A,F1,H1,L2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1681,1681,1.00000000000000000000,66,66,1.00000000000000000000,1.946125,0.000000,3.427380,0,1,1,2.000,,first_recovered_aggregate,train
404,S2,A,F2,H2,L2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1676,1676,1.00000000000000000000,66,66,1.00000000000000000000,1.965825,1.734800,3.417480,0,1,0,2.000,,first_recovered_aggregate,train
406,S2,A,F3,H3,L2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1512,1512,1.00000000000000000000,66,66,1.00000000000000000000,1.969072,1.734800,3.092760,0,1,0,2.000,,first_recovered_aggregate,train
408,S2,A,F4,H4,L2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1413,1413,1.00000000000000000000,66,66,1.00000000000000000000,1.971159,1.734800,2.884140,0,1,0,2.000,,first_recovered_aggregate,train
410,S2,B,F1,H1,L1,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1681,1681,1.00000000000000000000,66,66,1.00000000000000000000,1.954194,0.000000,2.620500,0,1,1,2.000,,first_recovered_aggregate,train
412,S2,B,F2,H2,L1,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1676,1676,1.00000000000000000000,66,66,1.00000000000000000000,1.973870,1.734800,2.613000,0,1,0,2.000,,first_recovered_aggregate,train
414,S2,B,F3,H3,L1,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1512,1512,1.00000000000000000000,66,66,1.00000000000000000000,1.976330,1.734800,2.367000,0,1,0,2.000,,first_recovered_aggregate,train
416,S2,B,F4,H4,L1,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1413,1413,1.00000000000000000000,66,66,1.00000000000000000000,1.977941,1.734800,2.205900,0,1,0,2.000,,first_recovered_aggregate,train
418,S2,B,F1,H1,L2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1681,1681,1.00000000000000000000,66,66,1.00000000000000000000,1.946125,0.000000,3.427380,0,1,1,2.000,,first_recovered_aggregate,train
420,S2,B,F2,H2,L2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1676,1676,1.00000000000000000000,66,66,1.00000000000000000000,1.965825,1.734800,3.417480,0,1,0,2.000,,first_recovered_aggregate,train
422,S2,B,F3,H3,L2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1512,1512,1.00000000000000000000,66,66,1.00000000000000000000,1.969072,1.734800,3.092760,0,1,0,2.000,,first_recovered_aggregate,train
424,S2,B,F4,H4,L2,4,813ffb8b5d176d4ea11b5e9acdc992f4050e1d8fc193d8c576e16d85593e8443,1413,1413,1.00000000000000000000,66,66,1.00000000000000000000,1.971159,1.734800,2.884140,0,1,0,2.000,,first_recovered_aggregate,train
426,S3,A,F1,H1,L1,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,5310,5310,1.00000000000000000000,169,169,1.00000000000000000000,1.949276,0.000000,8.196600,0,1,1,6.000,,first_recovered_aggregate,train
428,S3,A,F2,H2,L1,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,5309,5309,1.00000000000000000000,169,169,1.00000000000000000000,1.959024,1.117200,8.195100,0,1,0,6.000,,first_recovered_aggregate,train
430,S3,A,F3,H3,L1,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,4797,4797,1.00000000000000000000,169,169,1.00000000000000000000,1.962855,1.117200,7.428900,0,1,0,6.000,,first_recovered_aggregate,train
432,S3,A,F4,H4,L1,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,4992,4992,1.00000000000000000000,169,169,1.00000000000000000000,1.961501,1.117200,7.699800,0,1,0,6.000,,first_recovered_aggregate,train
434,S3,A,F1,H1,L2,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,5310,5310,1.00000000000000000000,169,169,1.00000000000000000000,1.936532,0.000000,10.745400,0,1,1,6.000,,first_recovered_aggregate,train
436,S3,A,F2,H2,L2,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,5309,5309,1.00000000000000000000,169,169,1.00000000000000000000,1.946283,1.117200,10.743420,0,1,0,6.000,,first_recovered_aggregate,train
438,S3,A,F3,H3,L2,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,4797,4797,1.00000000000000000000,169,169,1.00000000000000000000,1.951343,1.117200,9.731460,0,1,0,6.000,,first_recovered_aggregate,train
440,S3,A,F4,H4,L2,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,4992,4992,1.00000000000000000000,169,169,1.00000000000000000000,1.949520,1.117200,10.095960,0,1,0,6.000,,first_recovered_aggregate,train
442,S3,B,F1,H1,L1,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,5310,5310,1.00000000000000000000,169,169,1.00000000000000000000,1.949276,0.000000,8.196600,0,1,1,6.000,,first_recovered_aggregate,train
444,S3,B,F2,H2,L1,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,5309,5309,1.00000000000000000000,169,169,1.00000000000000000000,1.959024,1.117200,8.195100,0,1,0,6.000,,first_recovered_aggregate,train
446,S3,B,F3,H3,L1,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,4797,4797,1.00000000000000000000,169,169,1.00000000000000000000,1.962855,1.117200,7.428900,0,1,0,6.000,,first_recovered_aggregate,train
448,S3,B,F4,H4,L1,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,4992,4992,1.00000000000000000000,169,169,1.00000000000000000000,1.961501,1.117200,7.699800,0,1,0,6.000,,first_recovered_aggregate,train
450,S3,B,F1,H1,L2,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,5310,5310,1.00000000000000000000,169,169,1.00000000000000000000,1.936532,0.000000,10.745400,0,1,1,6.000,,first_recovered_aggregate,train
452,S3,B,F2,H2,L2,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,5309,5309,1.00000000000000000000,169,169,1.00000000000000000000,1.946283,1.117200,10.743420,0,1,0,6.000,,first_recovered_aggregate,train
454,S3,B,F3,H3,L2,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,4797,4797,1.00000000000000000000,169,169,1.00000000000000000000,1.951343,1.117200,9.731460,0,1,0,6.000,,first_recovered_aggregate,train
456,S3,B,F4,H4,L2,1,301fb37c77c6691aa16a90e8fe244be76835fa4abccbc0210460e769ce921311,4992,4992,1.00000000000000000000,169,169,1.00000000000000000000,1.949520,1.117200,10.095960,0,1,0,6.000,,first_recovered_aggregate,train
458,S3,A,F1,H1,L1,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,5296,5296,1.00000000000000000000,169,169,1.00000000000000000000,1.949710,0.000000,8.175600,0,1,1,6.000,,first_recovered_aggregate,train
460,S3,A,F2,H2,L1,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,5303,5303,1.00000000000000000000,169,169,1.00000000000000000000,1.959069,1.332800,8.186100,0,1,0,6.000,,first_recovered_aggregate,train
462,S3,A,F3,H3,L1,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,4671,4671,1.00000000000000000000,169,169,1.00000000000000000000,1.963800,1.411200,7.239900,0,1,0,6.000,,first_recovered_aggregate,train
464,S3,A,F4,H4,L1,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,4592,4592,1.00000000000000000000,169,169,1.00000000000000000000,1.964501,1.332800,7.099800,0,1,0,6.000,,first_recovered_aggregate,train
466,S3,A,F1,H1,L2,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,5296,5296,1.00000000000000000000,169,169,1.00000000000000000000,1.937000,0.000000,10.717680,0,1,1,6.000,,first_recovered_aggregate,train
468,S3,A,F2,H2,L2,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,5303,5303,1.00000000000000000000,169,169,1.00000000000000000000,1.946342,1.332800,10.731540,0,1,0,6.000,,first_recovered_aggregate,train
470,S3,A,F3,H3,L2,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,4671,4671,1.00000000000000000000,169,169,1.00000000000000000000,1.952590,1.411200,9.481980,0,1,0,6.000,,first_recovered_aggregate,train
472,S3,A,F4,H4,L2,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,4592,4592,1.00000000000000000000,169,169,1.00000000000000000000,1.953480,1.332800,9.303960,0,1,0,6.000,,first_recovered_aggregate,train
474,S3,B,F1,H1,L1,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,5296,5296,1.00000000000000000000,169,169,1.00000000000000000000,1.949710,0.000000,8.175600,0,1,1,6.000,,first_recovered_aggregate,train
476,S3,B,F2,H2,L1,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,5303,5303,1.00000000000000000000,169,169,1.00000000000000000000,1.959069,1.332800,8.186100,0,1,0,6.000,,first_recovered_aggregate,train
478,S3,B,F3,H3,L1,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,4671,4671,1.00000000000000000000,169,169,1.00000000000000000000,1.963800,1.411200,7.239900,0,1,0,6.000,,first_recovered_aggregate,train
480,S3,B,F4,H4,L1,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,4592,4592,1.00000000000000000000,169,169,1.00000000000000000000,1.964501,1.332800,7.099800,0,1,0,6.000,,first_recovered_aggregate,train
482,S3,B,F1,H1,L2,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,5296,5296,1.00000000000000000000,169,169,1.00000000000000000000,1.937000,0.000000,10.717680,0,1,1,6.000,,first_recovered_aggregate,train
484,S3,B,F2,H2,L2,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,5303,5303,1.00000000000000000000,169,169,1.00000000000000000000,1.946342,1.332800,10.731540,0,1,0,6.000,,first_recovered_aggregate,train
486,S3,B,F3,H3,L2,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,4671,4671,1.00000000000000000000,169,169,1.00000000000000000000,1.952590,1.411200,9.481980,0,1,0,6.000,,first_recovered_aggregate,train
488,S3,B,F4,H4,L2,2,0d31669092a33d8232e3b1d06652ce8f2ac19c4fbfeb0e5f93b508ff235b0f8f,4592,4592,1.00000000000000000000,169,169,1.00000000000000000000,1.953480,1.332800,9.303960,0,1,0,6.000,,first_recovered_aggregate,train
490,S3,A,F1,H1,L1,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,5292,5292,1.00000000000000000000,169,169,1.00000000000000000000,1.949834,0.000000,8.169600,0,1,1,6.000,,first_recovered_aggregate,train
492,S3,A,F2,H2,L1,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,5292,5292,1.00000000000000000000,169,169,1.00000000000000000000,1.959152,1.422800,8.169600,0,1,0,6.000,,first_recovered_aggregate,train
494,S3,A,F3,H3,L1,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,5007,5007,1.00000000000000000000,169,169,1.00000000000000000000,1.961280,1.400200,7.743900,0,1,0,6.000,,first_recovered_aggregate,train
496,S3,A,F4,H4,L1,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,4292,4292,1.00000000000000000000,169,169,1.00000000000000000000,1.966751,1.450400,6.649800,0,1,0,6.000,,first_recovered_aggregate,train
498,S3,A,F1,H1,L2,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,5292,5292,1.00000000000000000000,169,169,1.00000000000000000000,1.937133,0.000000,10.709760,0,1,1,6.000,,first_recovered_aggregate,train
500,S3,A,F2,H2,L2,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,5292,5292,1.00000000000000000000,169,169,1.00000000000000000000,1.946451,1.422800,10.709760,0,1,0,6.000,,first_recovered_aggregate,train
502,S3,A,F3,H3,L2,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,5007,5007,1.00000000000000000000,169,169,1.00000000000000000000,1.949264,1.400200,10.147260,0,1,0,6.000,,first_recovered_aggregate,train
504,S3,A,F4,H4,L2,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,4292,4292,1.00000000000000000000,169,169,1.00000000000000000000,1.956450,1.450400,8.709960,0,1,0,6.000,,first_recovered_aggregate,train
506,S3,B,F1,H1,L1,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,5292,5292,1.00000000000000000000,169,169,1.00000000000000000000,1.949834,0.000000,8.169600,0,1,1,6.000,,first_recovered_aggregate,train
508,S3,B,F2,H2,L1,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,5292,5292,1.00000000000000000000,169,169,1.00000000000000000000,1.959152,1.422800,8.169600,0,1,0,6.000,,first_recovered_aggregate,train
510,S3,B,F3,H3,L1,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,5007,5007,1.00000000000000000000,169,169,1.00000000000000000000,1.961280,1.400200,7.743900,0,1,0,6.000,,first_recovered_aggregate,train
512,S3,B,F4,H4,L1,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,4292,4292,1.00000000000000000000,169,169,1.00000000000000000000,1.966751,1.450400,6.649800,0,1,0,6.000,,first_recovered_aggregate,train
514,S3,B,F1,H1,L2,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,5292,5292,1.00000000000000000000,169,169,1.00000000000000000000,1.937133,0.000000,10.709760,0,1,1,6.000,,first_recovered_aggregate,train
516,S3,B,F2,H2,L2,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,5292,5292,1.00000000000000000000,169,169,1.00000000000000000000,1.946451,1.422800,10.709760,0,1,0,6.000,,first_recovered_aggregate,train
518,S3,B,F3,H3,L2,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,5007,5007,1.00000000000000000000,169,169,1.00000000000000000000,1.949264,1.400200,10.147260,0,1,0,6.000,,first_recovered_aggregate,train
520,S3,B,F4,H4,L2,3,c6307b01c04705d46e9220227c3b8c7d27c1f0f911d20617206de4662681ea5a,4292,4292,1.00000000000000000000,169,169,1.00000000000000000000,1.956450,1.450400,8.709960,0,1,0,6.000,,first_recovered_aggregate,train
522,S3,A,F1,H1,L1,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,5291,5291,1.00000000000000000000,169,169,1.00000000000000000000,1.949865,0.000000,8.168100,0,1,1,6.000,,first_recovered_aggregate,train
524,S3,A,F2,H2,L1,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,5308,5308,1.00000000000000000000,169,169,1.00000000000000000000,1.959032,1.411200,8.193600,0,1,0,6.000,,first_recovered_aggregate,train
526,S3,A,F3,H3,L1,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,4839,4839,1.00000000000000000000,169,169,1.00000000000000000000,1.962540,1.411200,7.491900,0,1,0,6.000,,first_recovered_aggregate,train
528,S3,A,F4,H4,L1,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,4592,4592,1.00000000000000000000,169,169,1.00000000000000000000,1.964501,1.470000,7.099800,0,1,0,6.000,,first_recovered_aggregate,train
530,S3,A,F1,H1,L2,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,5291,5291,1.00000000000000000000,169,169,1.00000000000000000000,1.937167,0.000000,10.707780,0,1,1,6.000,,first_recovered_aggregate,train
532,S3,A,F2,H2,L2,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,5308,5308,1.00000000000000000000,169,169,1.00000000000000000000,1.946293,1.411200,10.741440,0,1,0,6.000,,first_recovered_aggregate,train
534,S3,A,F3,H3,L2,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,4839,4839,1.00000000000000000000,169,169,1.00000000000000000000,1.950927,1.411200,9.814620,0,1,0,6.000,,first_recovered_aggregate,train
536,S3,A,F4,H4,L2,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,4592,4592,1.00000000000000000000,169,169,1.00000000000000000000,1.953480,1.470000,9.303960,0,1,0,6.000,,first_recovered_aggregate,train
538,S3,B,F1,H1,L1,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,5291,5291,1.00000000000000000000,169,169,1.00000000000000000000,1.949865,0.000000,8.168100,0,1,1,6.000,,first_recovered_aggregate,train
540,S3,B,F2,H2,L1,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,5308,5308,1.00000000000000000000,169,169,1.00000000000000000000,1.959032,1.411200,8.193600,0,1,0,6.000,,first_recovered_aggregate,train
542,S3,B,F3,H3,L1,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,4839,4839,1.00000000000000000000,169,169,1.00000000000000000000,1.962540,1.411200,7.491900,0,1,0,6.000,,first_recovered_aggregate,train
544,S3,B,F4,H4,L1,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,4592,4592,1.00000000000000000000,169,169,1.00000000000000000000,1.964501,1.470000,7.099800,0,1,0,6.000,,first_recovered_aggregate,train
546,S3,B,F1,H1,L2,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,5291,5291,1.00000000000000000000,169,169,1.00000000000000000000,1.937167,0.000000,10.707780,0,1,1,6.000,,first_recovered_aggregate,train
548,S3,B,F2,H2,L2,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,5308,5308,1.00000000000000000000,169,169,1.00000000000000000000,1.946293,1.411200,10.741440,0,1,0,6.000,,first_recovered_aggregate,train
550,S3,B,F3,H3,L2,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,4839,4839,1.00000000000000000000,169,169,1.00000000000000000000,1.950927,1.411200,9.814620,0,1,0,6.000,,first_recovered_aggregate,train
552,S3,B,F4,H4,L2,4,b258cc09b6128f27fa0ebfff222e0807b0cc1100bfc1187ee0ef7251702b5c14,4592,4592,1.00000000000000000000,169,169,1.00000000000000000000,1.953480,1.470000,9.303960,0,1,0,6.000,,first_recovered_aggregate,train
554,S4,A,F1,H1,L1,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,14422,14422,1.00000000000000000000,579,579,1.00000000000000000000,1.939359,0.000000,22.378200,0,1,1,6.000,,first_recovered_aggregate,train
556,S4,A,F2,H2,L1,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,14409,14409,1.00000000000000000000,579,579,1.00000000000000000000,1.944103,1.060800,22.358700,0,1,0,6.000,,first_recovered_aggregate,train
558,S4,A,F3,H3,L1,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,14002,14002,1.00000000000000000000,579,579,1.00000000000000000000,1.945625,1.060800,21.750000,0,1,0,6.000,,first_recovered_aggregate,train
560,S4,A,F4,H4,L1,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,13232,13232,1.00000000000000000000,579,579,1.00000000000000000000,1.948607,1.060800,20.557200,0,1,0,6.000,,first_recovered_aggregate,train
562,S4,A,F1,H1,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,14422,14422,1.00000000000000000000,579,579,1.00000000000000000000,1.922053,0.000000,29.300760,0,1,1,6.000,,first_recovered_aggregate,train
564,S4,A,F2,H2,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,14409,14409,1.00000000000000000000,579,579,1.00000000000000000000,1.926812,1.060800,29.275020,0,1,0,6.000,,first_recovered_aggregate,train
566,S4,A,F3,H3,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,14002,14002,1.00000000000000000000,579,579,1.00000000000000000000,1.928823,1.060800,28.470960,0,1,0,6.000,,first_recovered_aggregate,train
568,S4,A,F4,H4,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,13232,13232,1.00000000000000000000,579,579,1.00000000000000000000,1.932729,1.060800,26.908560,0,1,0,6.000,,first_recovered_aggregate,train
570,S4,B,F1,H1,L1,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,14422,14422,1.00000000000000000000,579,579,1.00000000000000000000,1.939359,0.000000,22.378200,0,1,1,6.000,,first_recovered_aggregate,train
572,S4,B,F2,H2,L1,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,14409,14409,1.00000000000000000000,579,579,1.00000000000000000000,1.944103,1.060800,22.358700,0,1,0,6.000,,first_recovered_aggregate,train
574,S4,B,F3,H3,L1,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,14002,14002,1.00000000000000000000,579,579,1.00000000000000000000,1.945625,1.060800,21.750000,0,1,0,6.000,,first_recovered_aggregate,train
576,S4,B,F4,H4,L1,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,13232,13232,1.00000000000000000000,579,579,1.00000000000000000000,1.948607,1.060800,20.557200,0,1,0,6.000,,first_recovered_aggregate,train
578,S4,B,F1,H1,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,14422,14422,1.00000000000000000000,579,579,1.00000000000000000000,1.922053,0.000000,29.300760,0,1,1,6.000,,first_recovered_aggregate,train
580,S4,B,F2,H2,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,14409,14409,1.00000000000000000000,579,579,1.00000000000000000000,1.926812,1.060800,29.275020,0,1,0,6.000,,first_recovered_aggregate,train
582,S4,B,F3,H3,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,14002,14002,1.00000000000000000000,579,579,1.00000000000000000000,1.928823,1.060800,28.470960,0,1,0,6.000,,first_recovered_aggregate,train
584,S4,B,F4,H4,L2,1,423938e85954e728adb69c6ce0e27efb0ac53c4050f8c5fff75a318054de0927,13232,13232,1.00000000000000000000,579,579,1.00000000000000000000,1.932729,1.060800,26.908560,0,1,0,6.000,,first_recovered_aggregate,train
586,S4,A,F1,H1,L1,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,14413,14413,1.00000000000000000000,579,579,1.00000000000000000000,1.939535,0.000000,22.364700,0,1,1,6.000,,first_recovered_aggregate,train
588,S4,A,F2,H2,L1,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,14429,14429,1.00000000000000000000,579,579,1.00000000000000000000,1.944028,1.140600,22.388700,0,1,0,6.000,,first_recovered_aggregate,train
590,S4,A,F3,H3,L1,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,13712,13712,1.00000000000000000000,579,579,1.00000000000000000000,1.946713,1.140600,21.315000,0,1,0,6.000,,first_recovered_aggregate,train
592,S4,A,F4,H4,L1,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,13540,13540,1.00000000000000000000,579,579,1.00000000000000000000,1.947452,1.140600,21.019200,0,1,0,6.000,,first_recovered_aggregate,train
594,S4,A,F1,H1,L2,2,78ce56e350fb15390afab4d62aa50014431b8ac64fc9c9bb6fcb11491161c9e5,14413,14413,1.00000000000000000000,579,579,1.00000000000000000000,1.922239,0.000000,29.282940,0,1,1,6.000,,first_recovered_aggregate,train
